EventId,EventTemplate,Occurrences
ddbc5889,081110 <*> 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*> ,4
bfed1119,081110 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to <*> size 67108864 ,2
59b9c47e,081110 <*> 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,1
ef0b5266,081110 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*> ,59
d03b8382,081110 <*> <*> WARN dfs.DataNode$DataXceiver: <*> exception while serving <*> to <*> ,50
6317746e,081110 030331 6561 WARN dfs.DataNode$DataXceiver: 10.251.42.191:50010:Got exception while serving blk_-8023826090828946372 to /10.251.214.130: ,1
d0c208de,081110 <*> <*> WARN dfs.DataNode$DataXceiver: 10.251.26.8:50010:Got exception while serving <*> to /10.251.38.197: ,1
2fc9472b,081110 080847 8088 WARN dfs.DataNode$DataXceiver: 10.251.26.8:50010:Got exception while serving blk_-8522942048313632858 to /10.251.31.85: ,1
fe577dae,081110 <*> 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,23
ce44418d,081110 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,27
63a57a95,081110 <*> 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,29
86b7d45b,081110 <*> 19 INFO dfs.FSDataset: Deleting block <*> file <*> ,120
0b715e92,081110 <*> 18 INFO dfs.FSDataset: Deleting block <*> file <*> ,11
e794eef3,081110 <*> 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*> ,1
8c54f69e,081110 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*> ,2
afbe189a,081110 <*> 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size 67108864 ,6
ddec8b24,081110 <*> 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*> ,5
c6e1eb7e,081110 <*> 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*> ,1
9e4d6824,081110 <*> 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*> ,3
e7537fcf,081110 <*> 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*> ,1
60590eee,081110 <*> <*> WARN dfs.DataNode$DataXceiver: 10.251.26.8:50010:Got exception while serving <*> to <*> ,1
823953bf,081110 <*> 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,28
d1d272e1,081110 211541 18 INFO dfs.DataNode: 10.250.15.198:50010 Starting thread to transfer block blk_4292382298896622412 to 10.250.15.240:50010 ,1
5e2aff7c,081110 212510 19 INFO dfs.FSNamesystem: BLOCK* ask 10.250.18.114:50010 to delete blk_-5140072410813878235 ,1
d8ca9b0b,081110 <*> 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*> ,2
4749b598,081110 <*> 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,14
4e16dfd3,081110 221932 19 INFO dfs.FSNamesystem: BLOCK* ask 10.251.122.79:50010 to delete blk_8048594464172649365 ,1
099f56bd,081110 <*> <*> WARN dfs.DataNode$DataXceiver: <*> exception while serving <*> to /10.251.38.197: ,1
71112ebe,081111 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*> ,12
a143edf5,081111 <*> <*> WARN dfs.DataNode$DataXceiver: <*> exception while serving <*> to <*> ,3
1723b611,081111 <*> 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,39
1ef2196a,081111 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,8
aff3c938,081111 <*> 19 INFO dfs.FSDataset: Deleting block <*> file <*> ,103
4351e4f7,081111 <*> 18 INFO dfs.FSDataset: Deleting block <*> file <*> ,13
c156ed35,081111 <*> <*> INFO dfs.DataNode$PacketResponder: Received block <*> of size 67108864 from <*> ,113
e9678795,081111 <*> 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size 67108864 ,19
c8c1f7f8,081111 <*> 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size 67108864 ,7
4e076a2b,081111 <*> 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size 67108864 ,17
f619efb6,081111 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*> ,136
775ae1f0,081111 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*> ,26
26e748b8,081111 <*> 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*> ,7
53730ef3,081111 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size 67108864 ,32
e1bce6c3,081111 <*> 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size 67108864 ,18
ad64bb87,081111 <*> <*> INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block <*> terminating ,52
bf47b1a2,081111 <*> 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size 67108864 ,16
decd9858,081111 <*> <*> INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block <*> terminating ,51
ff0d8363,081111 <*> <*> INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block <*> terminating ,52
e02b7213,081111 <*> 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*> ,1
d494b2be,081111 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*> ,1
ff2ed013,081111 <*> 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size 67108864 ,9
7e529a37,081111 <*> 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*> ,7
aecb8182,081111 <*> 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,13
e8950734,<*> <*> 18 INFO dfs.FSDataset: Deleting block <*> file <*> ,3
13cdb007,081111 <*> 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*> ,2
5260a3ac,081111 <*> 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to <*> size 67108864 ,1
c8ace683,081111 <*> <*> INFO dfs.DataNode$PacketResponder: Received block <*> of size <*> from <*> ,8
bd3c82ed,081111 <*> 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size 67108864 ,5
0cfac511,081111 <*> 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*> ,1
814b15ec,081111 <*> 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size 67108864 ,8
5c5492f6,081111 <*> 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*> ,3
5b1f8430,081111 <*> 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,12
7f09c37d,081111 <*> 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,13
87d0d187,081111 <*> 13 INFO dfs.DataBlockScanner: Verification succeeded for <*> ,3
3f9d77bd,081111 <*> <*> INFO dfs.DataNode$DataXceiver: <*> block <*> src: <*> dest: <*> <*> <*> <*> ,2
cf7df329,081111 <*> 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*> ,2
8c858bc6,081111 <*> 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*> ,2
057d2447,081111 <*> 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*> ,6
0264571c,081111 <*> 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size 67108864 ,5
55ccc4a4,081111 <*> 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*> ,2
a8715bb8,081111 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to <*> size 67108864 ,1
17d06d5d,081111 <*> 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,14
8fdc2410,081111 065225 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: <*> is added to invalidSet of <*> ,3
37fb9e52,081111 065254 19 INFO dfs.FSNamesystem: BLOCK* ask 10.250.17.177:50010 to delete blk_-8570780307468499817 blk_-9122557405432088649 blk_-4393063808227796056 blk_8767569714374844347 blk_7079754042611867581 blk_7608961006114219538 blk_-5017273584996436939 blk_-6537833125980536955 blk_7610838808763810123 blk_3300803097775546532 blk_-5120750586032922592 blk_1577274266662884430 blk_765879159867598347 blk_-9076085976403711202 blk_-3198963348573340497 blk_-4645750029177277209 blk_-5136142986912961316 blk_5677959846373741243 blk_2107477892986152528 blk_-4235116161537008844 blk_6082535783543982566 blk_-4809870147222033236 blk_8818706925296961012 blk_-5203577173046267127 blk_189089569009261656 blk_446299976487589160 blk_-3916247521166632303 blk_-3324962406687427922 blk_-1807424528783081572 blk_-6858401049333055963 blk_6036564204960295926 blk_-8140723044408248078 blk_-3800132731140204959 blk_1716344083117307767 blk_-5194808114606613364 blk_-5473871016976323232 blk_2920934363167004552 blk_8736689095894369097 blk_-7642734632751940776 blk_3408482260833769309 blk_118013751374560901 blk_7963891081239759520 blk_3813114133944383323 blk_3042818489384932576 blk_-4570173726231458270 blk_-1564644006975920581 blk_338095650783321996 blk_3150135312641203550 blk_4285859645577726288 blk_3438772130782939627 blk_2634772258588877972 blk_-6795664812575964130 blk_3923069610304693233 blk_-1782996202120067721 blk_2004418049430157212 blk_1932147224007687756 blk_-582901062969027153 blk_5072240701440032119 blk_-7919006477393039068 blk_-7318022361288598312 blk_-6974693594143537436 blk_-5435767047126325206 blk_-5805500288959332434 blk_-7109885589081848850 blk_2161580591957523893 blk_7240227881194993860 blk_-8298405680648445349 blk_-4253026248821272215 blk_8377661448601579317 blk_8029153852899017155 blk_-8754388319080705916 blk_-7844092300527332901 blk_710178463364063355 blk_-5136849989188547884 blk_8393887138377503163 blk_-6950176077776664217 blk_-6488701068659548195 blk_2537458728254532453 blk_364441107933628577 blk_6207861897580168557 blk_8814943807366894581 blk_-4150682644311695471 blk_9174833667156726933 blk_649427218152856001 blk_-7403541028238011236 blk_-334982586592048773 blk_61908781908925992 blk_6385574357371832424 blk_-66376131060945541 blk_1372596948297458670 blk_-3389135155401857220 blk_-6035411221441929663 blk_-5127580069634421247 blk_-5685246533892022418 blk_4977937528993040451 blk_5680538862600094527 blk_-8378747462487962732 blk_425101290285860876 blk_6306622708327890839 blk_-1067866602168873257 ,1
ca955696,081111 065303 19 INFO dfs.FSNamesystem: BLOCK* ask 10.250.10.213:50010 to delete blk_4029139044660806713 blk_-5471189807977280544 blk_6708643067868168687 blk_-500678958150296008 blk_-8597840983621849778 blk_-3610057702150392748 blk_-1709606535283888232 blk_-4154362211643572668 blk_-8892080524136798472 blk_5356427838869009345 blk_-6987238639050161133 blk_-5215128860160823363 blk_7186692462976470823 blk_-6538449588297475521 blk_-2165930080589343952 blk_-5524899010031625427 blk_6384439316405471171 blk_-2965258329365213675 blk_118950937507976810 blk_-1717088081766373300 blk_-3911466865418055820 blk_1237334407720045724 blk_-760015977981369567 blk_-6802007379650646616 blk_-7667535133893574689 blk_6865645438678864855 blk_4633996820313194570 blk_7225301266481603731 blk_-4930257130609958866 blk_-4124845864570823487 blk_4927011145115127531 blk_7234346856930822716 blk_7159969052744592746 blk_1296823600557793869 blk_2209319141644287774 blk_-622218131799806364 blk_-8154516246083521409 blk_4466433199471909449 blk_8406894133999850666 blk_991075908349619367 blk_-2081474832657208733 blk_-5573393775847919985 blk_2004177185950968695 blk_4041319486058127641 blk_6449230045010995668 blk_5978265573904271474 blk_-4813738732036414715 blk_4389340532803855247 blk_-857151863616763327 blk_-7200136644339435027 blk_-1454962873426270839 blk_-5012294311590635938 blk_7112727670634942639 blk_3335012758760643328 blk_3382627815322561484 blk_825124020036421636 blk_-8040559034239258688 blk_-5415591001139074826 blk_-1052513063506891954 blk_-1155882018729560343 blk_-5679835604685169040 blk_-4498808851217768984 blk_8345415947062862337 blk_8521655806854586696 blk_7602939593939794410 blk_-4833650023923869528 blk_7237730029042141635 blk_2860897425785746911 blk_-1937193099911148343 blk_5740615689780260922 blk_963252337613423037 blk_5537011318013544619 blk_2626057344048606017 blk_8296499240199635880 blk_7211071078501521087 blk_8823112510768971040 blk_-3366974935992288326 blk_-2947778702643296262 blk_7693891282153136044 blk_4644812717442758529 blk_-5724970555730638200 blk_-3039294462945223064 blk_-1729755380346651221 blk_-6448673813272428418 blk_-7724282460846954976 blk_2698691234887375588 blk_-4043525878322523713 blk_-5195120009388265 blk_8879208244602324204 blk_-5784376901556131897 blk_-5201149273969117873 blk_5253889604362640423 blk_7067050654303940677 blk_8992626816092659826 blk_-488462739843441981 blk_8543991617360374935 blk_1943146154560599630 blk_-9194660123773136535 blk_3351984198891394382 blk_-6759123807563555545 ,1
c7b109ea,081111 <*> 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*> ,6
1555dfa5,081111 080934 19 INFO dfs.FSNamesystem: BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010 ,1
6843d391,081111 <*> <*> INFO dfs.DataNode$PacketResponder: PacketResponder <*> for block <*> terminating ,2
e560ffe3,081111 091733 19 INFO dfs.FSNamesystem: BLOCK* ask 10.251.126.5:50010 to delete blk_-9016567407076718172 blk_-8695715290502978219 blk_-7168328752988473716 blk_-4355192005224403537 blk_-3757501769775889193 blk_-154600013573668394 blk_167132135416677587 blk_2654596473569751784 blk_5202581916713319258 ,1
7bc01e0f,081111 <*> 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*> ,1
