EventId,EventTemplate,Occurrences
cdbae04b,CCFile : :captureLogRun ( ) Exiting CCFile : :captureLogRun ,22
46eb95de,com.apple.Addres ( <*> ) deny network-outbound /private/var/run/mDNSResponder ,29
43d2d327,ARPT : <*> : wl0 : MDNS : <*> Addr : <*> : <*> : <*> : <*> ,12
0a10b739,<*> : <*> <*> on <*> ,13
1b003493,Sandbox : com.apple.Addres ( <*> ) deny ( 1 ) network-outbound /private/var/run/mDNSResponder ,29
e0276e71,AppleThunderboltGenericHAL : :earlyWake - complete - took 0 milliseconds ,8
e078990d,<*> : <*> <*> for <*> <*> ( <*> : <*> : <*> : <*> ) ,1
2b489566,AppleThunderboltNHIType2 : :waitForOk2Go2Sx - retries = <*> ,11
db4f418e,"ARPT : <*> : wl0 : <*> : <*> <*> <*> <*> <*> <*> , <*> <*> , <*> <*> <*> ",10
4e86bd3e,en0 : :IO80211Interface : :postMessage bssid changed ,10
499a6074,"com.apple.CacheDelete.daily : scheduler_evaluate_activity told me to run this job ; however , but the start time is n't for <*> seconds . Ignoring . ",32
e0c133e0,<*> pressure state : 0 <*> pressure state : 0 ,20
398f6297,AppleThunderboltNHIType2 : :waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0 ,6
61d49d81,AppleCamIn : :wakeEventHandlerThread ,20
c806fae1,"ARPT : <*> : wl0 : setup_keepalive : <*> <*> : <*> , <*> <*> : <*> ",8
29a519c4,- [ <*> <*> : <*> : <*> : <*> : <*> : <*> : <*> : <*> : <*> : <*> : <*> : ] ( null ) <*> ( null ) / ( null ) <*> ( null ) <*> <*> <*> <*> <*> ( null ) / ( null ) ( <*> <*> <*> ) ,14
b695bbbc,en0 : channel changed to 1 ,11
07fc26f6,<*> : <*> : <*> <*> <*> <*> <*> <*> : 0x0 <*> <*> ( <*> ) 0 0 0 0 ,7
a9019a28,"CCFile : :captureLog Received Capture notice id : <*> , reason = AuthFail : sts:5_rsn:0 ",15
a5945b94,<*> : <*> <*> the <*> <*> <*> from <*> to <*> ,20
e0943053,<*> <*> <*> : <*> : <*> ,8
384823ba,SOSAccountThisDeviceCanSyncWithCircle sync with device failure : Error Domain=com.apple.security.sos.error Code=1035 `` Account identity not set '' UserInfo= { NSDescription=Account identity not set } ,12
f6624bb8,"<*> <*> ( <*> , <*> ) : failed to <*> <*> <*> ",2
572efd46,<*> : <*> <*> <*> <*> ,22
07b77e98,<*> <*> : <*> ,25
bcf2f9b7,<*> : <*> <*> <*> <*> <*> < <*> <*> <*> > ,1
bfbbbe40,<*> <*> [ <*> ] <*> <*> <*> <*> <*> <*> <*> <*> <*> '' ( <*> : <*> in <*> <*> <*> ) <*> <*> <*> <*> <*> <*> <*> ,4
9dafc198,<*> <*> <*> <*> <*> in state <*> ' ,37
9401d79c,"ARPT : <*> : wl0 : setup_keepalive : <*> <*> , <*> <*> , <*> <*> ",11
8e0ba4f9,ARPT : <*> : wl0 : MDNS : <*> Addr : <*> ,4
ed60b43d,<*> [ <*> <*> ] <*> <*> - <*> <*> <*> <*> <*> <*> <*> ,10
65a14957,"<*> <*> <*> : <*> , <*> , <*> , <*> ",7
dfa992ad,<*> : [ <*> ] <*> : <*> <*> ' <*> <*> <*> ( <*> <*> <*> <*> <*> ) ,3
ddc628ac,"com.apple.suggestions.harvest : scheduler_evaluate_activity told me to run this job ; however , but the start time is n't for <*> seconds . Ignoring . ",19
998258bf,- [ <*> <*> : <*> : <*> : <*> : <*> : <*> : <*> : ] <*> <*> the <*> <*> failed . <*> the <*> <*> . ,17
df03dfe7,<*> : <*> <*> : <*> ,15
9489cc05,<*> <*> <*> to <*> <*> 0 failed : [ <*> ] <*> <*> <*> ,4
a7c1822d,<*> : <*> <*> on <*> . <*> <*> ( <*> <*> <*> <*> ) . ,5
9959099d,"<*> <*> ( <*> ) : <*> <*> <*> <*> , <*> ",12
e6713643,<*> : <*> <*> <*> <*> <*> <*> ,20
2f6d0357,[ <*> : <*> : <*> ( <*> ) ] <*> to <*> <*> . ,4
bb4a8858,<*> <*> in <*> <*> ( <*> ) ,4
8a421c17,[ HID ] [ <*> ] <*> : <*> <*> <*> : <*> ( <*> ) ,8
9653fc49,en0 : BSSID changed to <*> : <*> ,3
7841df67,dnssd_clientstub ConnectToServer : connect ( ) - > No of tries : 1 ,15
a89e53f2,- [ <*> <*> ] <*> <*> <*> <*> <*> <*> <*> ( <*> <*> <*> for <*> <*> <*> <*> ,13
3ed0ce01,"<*> : <*> <*> <*> , <*> <*> <*> ",5
d68c4ed4,"en0 : channel changed to 132 , +1 ",4
10d9cdc6,dnssd_clientstub ConnectToServer : connect ( ) - > No of tries : 2 ,15
eecbd44e,<*> : <*> <*> <*> <*> to <*> ' . ,5
03eaef8f,en0 : channel changed to 6 ,3
b663a4fd,"ARPT : <*> : wl0 : setup_keepalive : <*> : <*> , <*> : <*> , <*> <*> : <*> ",8
7c2fcb58,<*> ( <*> ) <*> <*> <*> ,6
cc9ed7d2,[ HID ] [ <*> ] <*> : <*> <*> ,5
68d73e6d,[ <*> ] <*> ,3
97eb4003,<*> : <*> <*> took <*> ms ,1
62f6fa6d,dnssd_clientstub ConnectToServer : connect ( ) failed path : /var/run/mDNSResponder Socket:4 Err : -1 Errno:1 Operation not permitted ,13
94a6fece,"pages <*> , wire <*> , act <*> , inact <*> , cleaned 0 spec <*> , <*> <*> , throt 0 , <*> <*> , xpmapped 40000 ",2
d1757a2a,"<*> : <*> <*> <*> ( <*> ) , <*> <*> <*> <*> to <*> <*> <*> ( 0x0 <*> ( <*> ) <*> ) ",1
95d0a2d4,<*> : <*> <*> <*> ( <*> ) ( <*> state : <*> ) ,1
29b8cabd,<*> <*> GoogleSoftwareUpdateAgent [ <*> ] [ lvl=2 ] - [ <*> ( <*> ) <*> : ] <*> with <*> <*> : < <*> <*> < <*> <*> < <*> <*> '' <*> '' <*> < <*> <*> '' <*> '' <*> > > > <*> < <*> <*> < <*> > <*> <*> <*> <*> <*> <*> <*> <*> ( ) > <*> ( <*> ) <*> < <*> <*> '' <*> '' > <*> > ,1
86e8bf2b,- [ <*> <*> : ] <*> to <*> <*> for <*> < <*> : <*> > . ,20
6433336a,<*> <*> from <*> : ( <*> ) ,13
347334c7,<*> <*> <*> <*> <*> ,13
289577d2,<*> <*> : [ <*> ] <*> <*> <*> <*> <*> <*> <*> <*> '' ( <*> : <*> in <*> <*> <*> ) <*> <*> <*> <*> <*> <*> <*> ,5
4cc60685,<*> : <*> <*> failed to <*> on <*> <*> <*> <*> <*> <*> <*> . ,26
d7938f5c,<*> : <*> <*> <*> <*> <*> in the <*> <*> <*> <*> the <*> <*> 1 <*> <*> <*> . ,1
4af8bfd9,"<*> : <*> : scheduler_evaluate_activity told me to run this job ; however , but the start time is n't for <*> seconds . Ignoring . ",1
2c628640,"<*> : <*> <*> ( <*> ) , <*> <*> ( <*> ) ",3
4b20890c,[ <*> ] [ <*> to <*> <*> to <*> <*> <*> <*> : [ <*> <*> <*> ] . ] ,5
add27700,"<*> : <*> , 0 , 0 , 0 , 0 , <*> , <*> , <*> , 0 , <*> , <*> ",15
80768c28,<*> <*> <*> : <*> ,17
82f1a7e0,<*> <*> : <*> ( <*> ) ,6
37bffcd1,AppleThunderboltNHIType2 : :prePCIWake - power up complete - took <*> us ,5
6badfd6b,network changed : v4 ( <*> ) v6 ( <*> : f140:6000:8 : <*> : <*> ) DNS <*> Proxy <*> ,7
b367bc87,hibernate_page_list_setall <*> <*> <*> ,2
f4864794,[ HID ] [ <*> ] [ <*> ] <*> : <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> ,2
cd494993,en0 : BSSID changed to <*> ,1
08ee6169,[ <*> ] [ <*> ] -- <*> <*> <*> <*> <*> <*> -- <*> ,1
14b612d6,<*> <*> GoogleSoftwareUpdateAgent [ <*> ] [ lvl=2 ] - [ <*> <*> : <*> : ] <*> for <*> for `` <*> '' <*> <*> < <*> <*> < <*> <*> < <*> <*> '' <*> '' <*> < <*> <*> '' <*> '' <*> > > > <*> < <*> <*> < <*> > <*> <*> <*> <*> <*> <*> <*> <*> ( ) > <*> ( <*> ) <*> < <*> <*> '' <*> '' > <*> > ,1
84034d6f,<*> <*> <*> <*> <*> <*> <*> <*> : <*> <*> <*> <*> <*> . <*> = <*> <*> <*> <*> <*> <*> <*> . ,1
2dd8dbec,<*> -- LE <*> <*> - <*> LE <*> <*> ,11
d8b8eb50,<*> : <*> <*> <*> to <*> ,2
157d7e42,<*> <*> failed : <*> - <*> <*> <*> ,18
360aaa6c,ARPT : <*> : wl0 : setup_keepalive : <*> <*> : <*> ,12
15e7b4e1,<*> <*> ( <*> ) : <*> [ <*> ] ,4
35ff4a31,network changed : DNS <*> Proxy ,3
123b979e,AppleThunderboltNHIType2 : :prePCIWake - power up complete - took 1 us ,10
e0afaf2b,<*> <*> <*> ,30
f9bb1a68,AppleCamIn : :systemWakeCall - messageType = <*> ,3
a4f5e275,<*> <*> GoogleSoftwareUpdateAgent [ <*> ] [ lvl=2 ] - [ KSOutOfProcessFetcher ( <*> ) <*> : <*> : ] KSOutOfProcessFetcher <*> <*> <*> with <*> <*> : <*> ,1
d1830e6f,"<*> <*> GoogleSoftwareUpdateAgent [ <*> ] [ lvl=2 ] - [ <*> <*> : ] <*> <*> <*> <*> <*> , <*> : <*> <*> . ",2
705aee89,<*> <*> ksfetch [ <*> ] [ lvl=2 ] <*> ( ) ksfetch <*> URL ( < <*> : <*> > { URL : https : //tools.google.com/service/update2 <*> <*> <*> <*> } ) to <*> : <*> ,2
b8ca751d,"<*> <*> <*> in <*> <*> : <*> = <*> , <*> = <*> <*> = <*> : <*> <*> <*> <*> <*> <*> in the <*> <*> <*> , <*> = <*> ",15
903e134e,[ <*> ] < < < < <*> > > > > <*> : ( <*> ) <*> <*> <*> <*> <*> <*> - <*> <*> <*> <*> <*> to <*> ,4
c44a23f8,[ <*> ] <*> <*> <*> ( <*> ) ( <*> ) <*> <*> <*> <*> ,9
6b64db91,<*> : <*> : <*> ,22
b2d3f7db,<*> connection < <*> : <*> > connection <*> <*> <*> <*> ,1
e5067f0b,<*> in <*> : <*> ,2
fd461195,<*> : <*> : <*> : <*> : <*> <*> <*> on . ,9
dea26b0e,ARPT : <*> : wl0 : MDNS : <*> Addr : <*> : <*> : <*> ,10
ab05a7c2,dnssd_clientstub ConnectToServer : connect ( ) - > No of tries : 3 ,14
b220cda4,ARPT : <*> : wl0 : MDNS : <*> Addr : <*> : <*> : <*> : <*> : <*> ,5
27690cae,"<*> failed with Error Error <*> <*> `` The request timed out . '' UserInfo= { <*> { Error <*> <*> `` The request timed out . '' UserInfo= { NSErrorFailingURLStringKey=https : //gsp-ssl.ls.apple.com/dispatcher.arpc , NSErrorFailingURLKey=https : //gsp-ssl.ls.apple.com/dispatcher.arpc , <*> , <*> , NSLocalizedDescription=The request timed out . } } , NSErrorFailingURLStringKey=https : //gsp-ssl.ls.apple.com/dispatcher.arpc , NSErrorFailingURLKey=https : //gsp-ssl.ls.apple.com/dispatcher.arpc , <*> , <*> , NSLocalizedDescription=The request timed out . } ",1
3588d5a6,"<*> : <*> <*> ( <*> ) [ 0 , 0 , <*> , <*> ] <*> <*> ( <*> ) , <*> [ <*> ] ",2
084cad07,<*> <*> ksfetch [ <*> ] [ lvl=2 ] <*> ( ) <*> <*> <*> <*> <*> <*> . ,3
4c6c3f70,[ <*> ] <*> <*> <*> ( <*> ) ( <*> <*> ) <*> <*> <*> <*> ,11
27e84715,"<*> failed with Error Error <*> <*> `` The Internet connection appears to be offline . '' UserInfo= { <*> { Error <*> <*> `` The Internet connection appears to be offline . '' UserInfo= { NSErrorFailingURLStringKey=https : //gsp-ssl.ls.apple.com/dispatcher.arpc , NSErrorFailingURLKey=https : //gsp-ssl.ls.apple.com/dispatcher.arpc , <*> , <*> , NSLocalizedDescription=The Internet connection appears to be offline . } } , NSErrorFailingURLStringKey=https : //gsp-ssl.ls.apple.com/dispatcher.arpc , NSErrorFailingURLKey=https : //gsp-ssl.ls.apple.com/dispatcher.arpc , <*> , <*> , NSLocalizedDescription=The Internet connection appears to be offline . } ",2
caf50025,<*> : <*> : <*> <*> <*> <*> <*> <*> 0x0 <*> <*> 0x0 <*> 0x0 ,7
f64b07d9,<*> : <*> ( <*> ) <*> ( 1 ) <*> <*> ,4
a121db24,[ <*> ] < < < < <*> > > > > <*> : <*> <*> <*> ,23
856620c3,AppleThunderboltGenericHAL : :earlyWake - complete - took 1 milliseconds ,14
9baf17ad,<*> : <*> <*> = 0 ,2
9b1ff98b,# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # <*> ,10
4515e138,<*> <*> : <*> <*> <*> <*> '' <*> <*> <*> . <*> <*> <*> <*> <*> in <*> <*> <*> <*> <*> in the <*> <*> . ,2
557fb513,[ HID ] [ <*> ] <*> : <*> <*> <*> ( ) <*> <*> <*> <*> ,1
aa11abb1,<*> : <*> <*> for <*> <*> ( <*> ) ,2
51783c66,AppleCamIn : <*> ,15
4c6eecd9,"<*> : <*> <*> , state 1 ",3
3d36dbb4,"<*> act <*> , inact <*> , <*> <*> , throt 0 , spec <*> , wire <*> , <*> <*> ",2
744188af,<*> <*> : <*> <*> ,3
0ea3e05b,<*> : <*> <*> = 1 ,3
33a7f14a,<*> <*> for <*> <*> ( <*> ) <*> <*> ,1
deaaf63f,<*> <*> GoogleSoftwareUpdateAgent [ <*> ] [ lvl=2 ] - [ <*> <*> : ] <*> for <*> <*> with <*> : < <*> <*> < <*> <*> < <*> <*> '' <*> '' <*> < <*> <*> '' <*> '' <*> > > > <*> < <*> <*> < <*> > <*> <*> <*> <*> <*> <*> <*> <*> ( ) > <*> ( <*> ) <*> < <*> <*> '' <*> '' > <*> > ,1
c81a2e9c,<*> <*> GoogleSoftwareUpdateAgent [ <*> ] [ lvl=2 ] - [ <*> <*> : <*> : <*> : <*> : <*> : <*> : <*> : ] <*> <*> <*> <*> . ,1
35132e8a,"<*> <*> <*> , <*> <*> , <*> 1 , <*> <*> <*> 1 ",2
b4b088ea,"<*> : <*> <*> from <*> , <*> , <*> , <*> , 0 ",1
d675238c,"<*> <*> <*> for <*> <*> , <*> 0 ",2
c400a3ef,CCFile : :captureLog ,17
6cf78f9f,en0 : Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161 ,2
d6d50d6a,ARPT : <*> : AirPort_Brcm43xx : :powerChange : System Wake <*> <*> <*> <*> Wake <*> <*> <*> ,12
7cba5429,<*> <*> <*> <*> <*> to <*> <*> <*> ,2
628d40f8,<*> <*> <*> <*> <*> : 1 ,1
330f0626,<*> <*> <*> <*> <*> on ,4
c6f8c245,"CCFile : :captureLogRun Skipping current file Dir file [ <*> ] <*> , Current File [ <*> ] <*> ",31
de249eee,"CCFile : :copyFile fileName is [ <*> ] <*> , source path : <*> [ <*> ] <*> , dest path : /Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/ [ <*> ] <*> : <*> [ <*> ] <*> ",3
1b156a4b,<*> : <*> : <*> 0x0 <*> <*> <*> <*> ,8
f0bb6a91,<*> <*> : <*> <*> : <*> <*> : <*> ,8
76c7ef7b,<*> : <*> <*> <*> for <*> <*> on <*> ,2
e0306872,"< < < < <*> > > > > <*> : <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> . to <*> , <*> <*> > = 1 <*> . ",1
e5c08a35,network changed : v4 ( <*> ) v6 ( <*> <*> <*> : f140:6000:8 : <*> : <*> ) DNS Proxy <*> ,1
e982fa31,"CCFile : :copyFile fileName is [ <*> ] <*> , source path : <*> [ <*> ] <*> , dest path : <*> [ <*> ] =AuthFail : <*> [ <*> ] <*> ",3
b448e21b,"<*> : <*> , <*> : <*> , <*> : <*> ",5
6f08e210,"< < < < <*> > > > > <*> : <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> . to <*> , <*> <*> > = <*> <*> . ",2
9a7b0a78,network changed : v6 ( <*> : f140:6000:8 : <*> : <*> ) <*> <*> ,2
2d601652,"CCFile : :copyFile fileName is [ <*> ] <*> , source path : <*> [ <*> ] <*> , dest path : /Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/ [ <*> ] =AuthFail : <*> [ <*> ] <*> ",14
54e6fcfc,ARPT : <*> : <*> : ,6
67f38eb8,[ <*> ] < < < < <*> > > > > <*> : [ <*> ] <*> <*> <*> <*> <*> . ,2
9b420f8f,<*> <*> <*> : <*> <*> <*> : <*> [ <*> ] <*> AuthFail : <*> ,4
bf5ae4dc,"[ <*> ] <*> : [ <*> <*> : https : //13957525385 % 40163.com @ p28-contacts.icloud.com/874161398/principal/ ] Error <*> <*> `` The request timed out . '' UserInfo= { <*> { Error <*> <*> `` The request timed out . '' UserInfo= { NSErrorFailingURLStringKey=https : //13957525385 % 40163.com @ p28-contacts.icloud.com/874161398/principal/ , NSErrorFailingURLKey=https : //13957525385 % 40163.com @ p28-contacts.icloud.com/874161398/principal/ , <*> , <*> , NSLocalizedDescription=The request timed out . } } , NSErrorFailingURLStringKey=https : //13957525385 % 40163.com @ p28-contacts.icloud.com/874161398/principal/ , NSErrorFailingURLKey=https : //13957525385 % 40163.com @ p28-contacts.icloud.com/874161398/principal/ , <*> , <*> , NSLocalizedDescription=The request timed out . } ",1
004a63f5,<*> : <*> <*> <*> <*> <*> pages ,2
ce67e164,"hibernate_machine_init <*> <*> <*> <*> , time : <*> ms , <*> ( <*> ) <*> Mb/s , <*> <*> : <*> time : <*> ms <*> Mb/s , <*> <*> : <*> time : <*> ms <*> Mb/s ",2
a0d642d9,<*> <*> : <*> <*> = ( ( <*> <*> ) 0 ) - [ <*> <*> : ] <*> : <*> ,4
b263f94c,hibernate_machine_init <*> ,2
a8c1a21e,<*> failed : <*> : <*> <*> <*> [ <*> ] : <*> ,3
9e08cdfc,<*> ,10
abce7c09,<*> ( 0 ) took <*> ms ,2
393f4c45,* * * * [ <*> ] [ <*> ] -- <*> <*> <*> <*> ( ) -- <*> -- <*> -- <*> * * * * ,2
52b7a13f,* * * * [ <*> ] [ <*> ] -- <*> <*> <*> <*> <*> -- <*> -- <*> -- <*> * * * * ,1
529f69a4,<*> <*> <*> <*> <*> 0 ,1
d9f54b8a,<*> <*> <*> <*> <*> <*> ,2
f29a1858,"<*> <*> <*> 1 , <*> 0 , <*> <*> , <*> <*> ",3
b5f8f0ab,<*> <*> ,5
da9d4fe1,"ARPT : <*> : <*> <*> : <*> , <*> : <*> , <*> ' : <*> , <*> ' : <*> , ",1
5433b556,Wake <*> : ARPT <*> <*> <*> ,3
191988b6,en0 : BSSID changed to 64 : <*> : <*> ,1
a0c62eb0,"CCFile : :captureLog Received Capture notice id : <*> , reason = <*> : <*> ",4
b5f6193c,<*> <*> <*> <*> ,2
852e53f3,<*> : hibernate_page_list_setall <*> <*> xpmapped pages ,2
2ab65c5f,"<*> : <*> <*> , <*> <*> , <*> 40000 , <*> 0 , <*> 0 , <*> 0 , <*> <*> ",1
609bebbf,"pages <*> , wire <*> , act 40000 , inact 0 , cleaned 0 spec 0 , <*> 0 , throt 0 , <*> <*> , xpmapped 40000 ",1
8560f4c9,( <*> ) <*> to <*> for <*> ,1
4360a41c,<*> <*> GoogleSoftwareUpdateAgent [ <*> ] [ lvl=2 ] - [ <*> <*> ] <*> <*> <*> <*> for <*> ( <*> ) : { ( < <*> <*> <*> <*> < <*> <*> > <*> : //tools.google.com/service/update2 <*> <*> <*> > ) } <*> <*> : < <*> <*> < <*> > > ,1
04466e34,"<*> : <*> , 0 , 0 , 0 , 0 , <*> , <*> , <*> , 1 , <*> , <*> ",2
fc0bdb81,ARPT : <*> : AirPort_Brcm43xx : :powerChange : System Sleep ,17
1a9b6c03,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time is n't for <*> seconds . Ignoring . ",10
d8494318,<*> <*> <*> for <*> <*> ( <*> ) ,1
62112450,network changed : v4 ( <*> ) v6 ( <*> : f140:6000:8 : <*> : <*> ) <*> <*> ,1
75d37b04,network changed : DNS <*> ,1
7f598192,en0 : Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161 <*> ,2
a527e22e,en0 : BSSID changed to 5c:50:15:4c:18:13 ,5
55f073e7,<*> <*> GoogleSoftwareUpdateAgent [ <*> ] [ lvl=2 ] <*> [ <*> <*> : <*> : <*> : ] <*> <*> <*> <*> for <*> <*> with <*> <*> <*> <*> <*> <*> <*> <*> [ <*> ] <*> <*> <*> <*> [ <*> ] <*> <*> <*> <*> [ <*> ] = '' <*> '' <*> ( <*> '' <*> '' ) <*> ,1
c75cba15,<*> <*> ksfetch [ <*> ] [ lvl=2 ] <*> ( ) ksfetch <*> <*> . ,1
af9f171b,network changed : v4 ( <*> <*> <*> ) <*> <*> <*> ,1
ed3a7e62,- [ <*> <*> : <*> : <*> : <*> : <*> : ] <*> <*> <*> in <*> for <*> ( <*> : <*> ) ,4
9bbdb5ca,"CCFile : :captureLog Received Capture notice id : <*> , reason = <*> : sts:5_rsn:0 ",1
3a9e5e09,<*> <*> - > ( <*> ) ,1
78e77002,"[ <*> ] <*> connection , < <*> : <*> > connection <*> <*> <*> , <*> <*> <*> <*> <*> . ",2
d26e9ef2,"[ <*> ] <*> to <*> <*> <*> <*> <*> , <*> : <*> <*> <*> <*> ( <*> ) '' ",2
d774f9e8,<*> <*> GoogleSoftwareUpdateAgent [ <*> ] [ lvl=2 ] - [ KSOutOfProcessFetcher ( <*> ) <*> : ] KSOutOfProcessFetcher <*> <*> for URL : `` https : //tools.google.com/service/update2 <*> <*> <*> <*> '' ,3
13dc8d72,<*> took <*> ms ,1
665fdd5e,<*> [ <*> ] : <*> <*> ,3
52e3e16d,"<*> : <*> <*> from <*> , <*> , <*> , <*> , 1 ",1
4dcf9d7e,"PM response took <*> ms ( <*> , <*> ) ",2
6e7136ab,Cocoa scripting error for <*> ' : four character codes must be four characters long . ,71
db29fd7e,<*> <*> for <*> <*> <*> <*> <*> <*> <*> <*> ' in <*> <*> <*> <*> ' : <*> ' <*> <*> <*> <*> <*> <*> . ,1
38f9e8f9,<*> [ <*> ] : <*> <*> <*> <*> in <*> <*> <*> <*> . <*> <*> the <*> <*> <*> <*> . <*> <*> <*> <*> . ,2
d74570e7,<*> <*> <*> . ,1
17126f04,<*> <*> <*> for <*> . <*> <*> <*> . ,2
979b4a05,[ <*> ] ( <*> ) <*> <*> ,1
dca91541,[ <*> ] < < < < <*> > > > > <*> : [ <*> ] <*> <*> <*> - <*> ( <*> <*> ) ,1
a7a658b2,"<*> failed with Error Error <*> <*> `` The request timed out . '' UserInfo= { <*> { Error <*> <*> `` The request timed out . '' UserInfo= { NSErrorFailingURLStringKey=https : <*> , NSErrorFailingURLKey=https : <*> , <*> , <*> , NSLocalizedDescription=The request timed out . } } , NSErrorFailingURLStringKey=https : <*> , NSErrorFailingURLKey=https : <*> , <*> , <*> , NSLocalizedDescription=The request timed out . } ",1
8379b606,"<*> : <*> <*> from <*> , <*> , <*> , <*> , <*> ",2
872be875,<*> to <*> <*> <*> - <*> <*> <*> <*> on : <*> ,1
2b18a476,* * * * [ <*> ] [ <*> ] -- <*> ( <*> <*> <*> ) -- <*> * * * * ,3
f2e94fd4,"<*> time : 0 ms , <*> ( ) , <*> 0 ",2
51d7b38f,<*> ( <*> - <*> ) - <*> ,1
814b1cc3,"<*> <*> : <*> <*> : <*> <*> : <*> ( <*> : ( `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' , `` <*> '' ) ) ",1
d216ee53,<*> <*> ksfetch [ <*> ] [ lvl=2 ] <*> ( ) <*> <*> <*> request : < <*> : <*> > { URL : https : //tools.google.com/service/update2 <*> <*> <*> <*> } ,1
18d1c5e5,<*> <*> GoogleSoftwareUpdateAgent [ <*> ] [ lvl=2 ] - [ <*> <*> ] <*> <*> <*> to <*> . ,1
638c510a,<*> <*> <*> <*> <*> <*> <*> <*> : <*> <*> <*> <*> <*> . <*> = <*> . ,3
9ec7f792,<*> <*> : <*> <*> : <*> <*> : <*> <*> : <*> <*> <*> <*> = <*> <*> ,1
9c8d00af,<*> : <*> <*> ,5
063a5b7c,en0 : BSSID changed to <*> : <*> : <*> ,6
0a33e7e8,<*> <*> <*> : <*> <*> <*> : <*> [ <*> ] <*> <*> : <*> ,2
dfd43a0b,<*> ( 0 ) ,3
688ac887,"hibernate_machine_init : <*> <*> , <*> pages <*> , <*> <*> <*> , <*> <*> , <*> <*> , <*> <*> , <*> <*> ",1
a3d3ded9,<*> <*> <*> took <*> <*> ,1
1fa0ce12,"<*> <*> , <*> <*> , <*> <*> <*> <*> <*> ",2
9e7a4c65,<*> <*> : 1 <*> <*> <*> <*> : <*> '' ,3
6c011a41,<*> <*> GoogleSoftwareUpdateAgent [ <*> ] [ lvl=2 ] - [ KSOutOfProcessFetcher <*> : ] KSOutOfProcessFetcher <*> <*> URL : `` https : //tools.google.com/service/update2 <*> <*> <*> <*> '' ,1
26baeda4,<*> <*> : <*> <*> : <*> <*> : <*> ( <*> : ( ) ) ,1
