EventId,EventTemplate,Occurrences
60d0e900,"synchronized to LOCAL ( 0 ) , stratum 10 ",1
d9022ee0,kernel time sync enabled 0001 ,1
9f3f51ed,"synchronized to # 3 # , stratum 1 ",1
dbf5679a,RRD_update ( /var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd ) : illegal attempt to update using time 1131563349 when last update time is 1131563349 ( minimum one second step ) ,1
c58c6c56,<*> <*> <*> <*> <*> <*> ( <*> ) ,2
4dcf0a80,( root ) CMD ( /projects/tbird/temps/get_temps a ) ,1
a7d49af0,( root ) CMD ( /projects/tbird/temps/get_temps b ) ,1
f160316e,( root ) CMD ( /projects/tbird/temps/get_temps c ) ,1
4f70a95c,( root ) CMD ( /projects/tbird/temps/get_temps d ) ,1
3ea982d1,( root ) CMD ( /projects/tbird/temps/get_temps e ) ,1
bc557b4a,RRD_update ( /var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd ) : illegal attempt to update using time 1131563412 when last update time is 1131563412 ( minimum one second step ) ,1
86ffc6cf,My unqualified host name ( eadmin1 ) unknown ; sleeping for retry ,1
c6d3bc0c,My unqualified host name ( aadmin1 ) unknown ; sleeping for retry ,1
1c71a63c,My unqualified host name ( badmin1 ) unknown ; sleeping for retry ,1
4c73aca7,My unqualified host name ( cadmin1 ) unknown ; sleeping for retry ,1
6ce47144,My unqualified host name ( dadmin1 ) unknown ; sleeping for retry ,1
5e9994fe,CentOS-4 ( Kernel Module GPG key ) ,1
a5581d3b,( supports S0 S4 S5 ) ,1
e20053d4,DSDT ( v001 DELL PE BKC 0x00000001 MSFT 0x0100000e ) @ 0x0000000000000000 ,1
e27cae72,FADT ( v001 DELL PE BKC 0x00000001 MSFT 0x0100000a ) @ 0x00000000000fd6b0 ,1
8365c474,HPET ( v001 DELL PE BKC 0x00000001 MSFT 0x0100000a ) @ 0x00000000000fd81c ,1
57de062f,HPET id : 0xffffffff base : 0xfed00000 ,1
176d1bd2,<*> ( <*> <*> <*> <*> <*> <*> <*> <*> ) ,2
2264e18a,<*> ( <*> [ <*> ] <*> [ <*> ] <*> [ <*> ] ) ,3
acfff918,IRQ0 used by override . ,1
5cf63c02,IRQ2 used by override . ,1
3bae05c1,IRQ9 used by override . ,1
331a934f,Interpreter enabled ,1
6907ff3a,LAPIC ( acpi_id [ 0x01 ] lapic_id [ 0x00 ] enabled ) ,1
490b8bb0,LAPIC ( acpi_id [ 0x02 ] lapic_id [ 0x06 ] enabled ) ,1
7bfd54f0,LAPIC ( acpi_id [ 0x03 ] lapic_id [ 0x01 ] enabled ) ,1
d0958ed8,LAPIC ( acpi_id [ 0x04 ] lapic_id [ 0x07 ] enabled ) ,1
538e289a,LAPIC_NMI ( acpi_id [ 0x01 ] high edge lint [ 0x1 ] ) ,1
4c1b25ca,LAPIC_NMI ( acpi_id [ 0x02 ] high edge lint [ 0x1 ] ) ,1
be53a527,LAPIC_NMI ( acpi_id [ 0x03 ] high edge lint [ 0x1 ] ) ,1
bd4779e2,LAPIC_NMI ( acpi_id [ 0x04 ] high edge lint [ 0x1 ] ) ,1
7497c62f,Local APIC address 0xfee00000 ,1
2a6cdb47,<*> ( <*> <*> <*> <*> <*> <*> <*> ) <*> <*> ,3
9dcd1e95,<*> <*> <*> [ <*> ] ( <*> 3 <*> <*> <*> <*> <*> <*> <*> ) * <*> ,2
dc3d74c7,<*> <*> <*> [ <*> ] ( <*> 3 <*> <*> <*> <*> <*> * <*> <*> ) ,1
445bd2ca,"PCI Interrupt Link [ LNKD ] ( IRQs 3 4 5 6 7 10 11 12 ) * 0 , disabled . ",1
debe8e0d,"PCI Interrupt Link [ LNKE ] ( IRQs 3 4 5 6 7 10 11 12 ) * 0 , disabled . ",1
4b10450a,"PCI Interrupt Link [ LNKF ] ( IRQs 3 4 5 6 7 10 11 12 ) * 0 , disabled . ",1
f83b545a,"PCI Interrupt Link [ LNKG ] ( IRQs 3 4 5 6 7 10 11 12 ) * 0 , disabled . ",1
480ec1ac,"PCI Interrupt Link [ LNKH ] ( IRQs 3 4 5 6 7 10 11 12 ) * 0 , disabled . ",1
e3945312,PCI Interrupt Routing Table [ \_SB_.PCI0.PALO.DOBA._PRT ] ,1
344d25a6,PCI Interrupt Routing Table [ \_SB_.PCI0.PALO.DOBB._PRT ] ,1
f205049a,PCI Interrupt Routing Table [ \_SB_.PCI0.PALO._PRT ] ,1
e6c1073e,PCI Interrupt Routing Table [ \_SB_.PCI0.PBHI.PXB1._PRT ] ,1
faeb0eae,PCI Interrupt Routing Table [ \_SB_.PCI0.PBHI.PXB2._PRT ] ,1
348be2bf,PCI Interrupt Routing Table [ \_SB_.PCI0.PBHI._PRT ] ,1
bf700950,PCI Interrupt Routing Table [ \_SB_.PCI0.PBLO._PRT ] ,1
30e001cb,PCI Interrupt Routing Table [ \_SB_.PCI0.PICH._PRT ] ,1
dd2cbb3c,PCI Interrupt Routing Table [ \_SB_.PCI0.VPR0._PRT ] ,1
758cea9c,PCI Interrupt Routing Table [ \_SB_.PCI0._PRT ] ,1
ee4fa640,PCI Root Bridge [ PCI0 ] ( 00:00 ) ,1
8af7f597,"PCI interrupt 0000:00:02.0 [ A ] - > GSI 16 ( level , low ) - > IRQ 169 ",1
4874248c,"PCI interrupt 0000:00:04.0 [ A ] - > GSI 16 ( level , low ) - > IRQ 169 ",1
0fecf644,"PCI interrupt 0000:00:05.0 [ A ] - > GSI 16 ( level , low ) - > IRQ 169 ",1
36782c6c,"PCI interrupt 0000:00:06.0 [ A ] - > GSI 16 ( level , low ) - > IRQ 169 ",1
aa02fd5b,"PCI interrupt 0000:02:0e.0 [ A ] - > GSI 46 ( level , low ) - > IRQ 177 ",2
bb6fbef1,"<*> <*> <*> [ <*> ] <*> <*> <*> <*> ( <*> , <*> ) <*> <*> <*> <*> ",2
426032aa,"PCI interrupt 0000:07:08.0 [ A ] - > GSI 65 ( level , low ) - > IRQ 193 ",2
09ca8861,"PCI interrupt 0000:09:0d.0 [ A ] - > GSI 18 ( level , low ) - > IRQ 201 ",1
10b0f3a5,Power Button ( FF ) [ PWRF ] ,1
504eba3a,Processor [ CPU0 ] ( supports C1 ) ,1
69757e15,Processor [ CPU1 ] ( supports C1 ) ,1
040a2aae,Processor [ CPU2 ] ( supports C1 ) ,1
17895f84,Processor [ CPU3 ] ( supports C1 ) ,1
f9243f48,RSDP ( v000 DELL ) @ 0x00000000000fd650 ,1
4a50b627,RSDT ( v001 DELL PE BKC 0x00000001 MSFT 0x0100000a ) @ 0x00000000000fd664 ,1
825fbf83,Subsystem revision 20040816 ,1
347334c7,<*> <*> <*> <*> <*> ,2
bf319b25,Intel ( R ) Xeon ( TM ) CPU 3.60GHz stepping 03 ,1
bf0f87e9,L2 cache : 2048K ,5
8877a524,Physical Processor ID : 0 ,3
b4c9f0cb,Physical Processor ID : 3 ,2
6275bc6e,"Trace cache : 12K uops , L1 D cache : 16K ",5
1797a828,colour VGA+ 80x25 ,1
37617405,mounted filesystem with ordered data mode . ,3
62589451,"sys_ia32.c , v 1.32 2002/03/24 13:02:28 ak Exp $ ",1
bd0d65df,"apic_id 8 , version 32 , address 0xfec00000 , GSI 0-23 ",1
51eae5f5,"apic_id 9 , version 32 , address 0xfec80000 , GSI 32-55 ",1
32fd0eb5,"apic_id 10 , version 32 , address 0xfec83000 , GSI 64-87 ",1
4ff3b7ed,"routing cache hash table of 65536 buckets , 1024Kbytes ",1
bee173f0,PCI Hot Plug PCI Core version : 0.5 ,1
d9f54b8a,<*> <*> <*> <*> <*> <*> ,1
b5f6193c,<*> <*> <*> <*> ,5
297b9f6e,Registered protocol family 16 ,1
556c6519,Registered protocol family 17 ,1
8cc77c92,Probing PCI hardware ( bus 00 ) ,1
a6cfb553,Transparent bridge - 0000:00:1e.0 ,1
5653ab0c,Using configuration type 1 ,1
0d87f7cd,Compressed image found at block 0 ,1
e366985b,Disabled at runtime . ,1
b56db95a,Initializing . ,1
46cc777d,Registering netfilter hooks ,1
f29b0c3b,Starting in permissive mode ,1
8cad6829,Unregistering netfilter hooks ,1
0374b2e3,Hash tables configured ( established 262144 bind 65536 ) ,1
d445d072,Direct-Access ANSI SCSI revision : 02 ,1
44f5e56a,Processor ANSI SCSI revision : 02 ,1
fe6c6670,Disk quotas dquot_6.5.1 ,1
05942846,Mounted root ( ext2 filesystem ) . ,1
0a499e1d,MegaRAID Model : LD 0 RAID1 139G Rev : 516A ,1
abce5d4b,PE/PV Model : 1x2 SCSI BP Rev : 1.0 ,1
d203b94f,initialized ,1
72096588,initializing netlink socket ( disabled ) ,1
5e9390d9,passed . ,1
f1c2bf40,4.1.0-ioctl ( 2003-12-10 ) initialised : # 36 # @ # 37 # ,1
5b3df1a8,allocating divert_blk for eth0 ,1
8de5c3e5,allocating divert_blk for eth1 ,1
cafcc898,not <*> <*> <*> <*> <*> <*> ,2
88eb10d9,v2.0 : USB HID core driver ,1
1b93cf2b,eth0 : e1000_probe : Intel ( R ) PRO/1000 Network Connection ,1
7a96b01b,eth0 : e1000_watchdog : NIC Link is Up 1000 Mbps Full Duplex ,1
e0a2c391,eth1 : e1000_probe : Intel ( R ) PRO/1000 Network Connection ,1
2b70c70f,no floppy controllers found ,1
2914aa05,RNG not detected ,1
8126dc92,Wait for ready failed before probe ! ,6
dcb11644,Assuming 33MHz system bus speed for PIO modes ; override with idebus=xx ,1
d5e60979,Unknown cmd fd ( 5 ) cmd ( 80081272 ) { 00 } arg ( ffffda44 ) on /dev/sda ,1
c077ae2a,( C ) 2000-2002 Netfilter core team ,4
f4ad6816,Installing public key data ,1
ea8b8e4d,... autorun DONE . ,2
9bdd1fc2,autorun ... ,2
f0fe014e,"md driver 0.90.0 MAX_MD_DEVS=256 , MD_SB_DISKS=27 ",1
ca4f89bf,# 38 # -rh1 ( Release Date : Fri Dec 10 19:02:14 EST 2004 ) ,1
42bd7679,# 39 # ( Release Date : Mon Sep 27 22:15:07 EDT 2004 ) ,1
3ff92d0e,fw version : [ 516A ] bios version : [ H418 ] ,1
e2c350e5,probe new device 0x1028:0x0013:0x1028:0x016c : bus 2 : slot 14 : func 0 ,1
838213b2,PS/2 mouse device common for all mice ,1
6ca6426b,v2.0 ( 20020519 ) ,1
5c0c0bea,rpc.statd startup succeeded ,1
5b53ada4,portmap startup succeeded ,1
95d1ae08,Starting ts_fixup : succeeded ,1
6b3a62ce,Version 1.0.6 Starting ,1
be4d434f,LSI Logic MegaRAID driver ,1
dfdcc319,scanning scsi channel 0 [ Phy 0 ] for non-raid devices ,1
13ab7006,scanning scsi channel 1 [ virtual ] for logical drives ,1
56f77f5b,asking for cache data failed ,1
a1fe2841,assuming drive cache : write through ,1
077715cd,sda1 sda2 sda3 sda4 ,1
91cfea9b,Registering secondary module capability ,1
31968dd7,"i8042 AUX port at 0x60,0x64 irq 12 ",1
13cbb048,"i8042 KBD port at 0x60,0x64 irq 1 ",1
d9f8fb6f,syslog-ng startup succeeded ,1
c718edec,syslog-ng version 1.6.7 starting ,1
f0c3df5f,Detected 3591.360 MHz processor . ,1
bceb6068,Using 14.318180 MHz HPET timer . ,1
caa0aab3,Using HPET based timekeeping . ,1
ba9dc17f,<*> <*> <*> <*> : ,1
45679c69,registered new driver hiddev ,1
8173d448,registered new driver hub ,1
8dd70d29,registered new driver usbfs ,1
73f85921,registered new driver usbhid ,1
2c434a54,probe of vesafb0 failed with error -6 ,1
4ed12943,<*> from <*> <*> <*> <*> <*> ,2
b7bdd474,"<*> <*> <*> <*> , <*> from <*> <*> <*> , <*> <*> ",2
0509a522,Now running on # 29 # 's privileges . ,2
6ced827d,Mounting NFS filesystems : succeeded ,1
0a686b8d,Mounting other filesystems : failed ,1
5a492abe,<*> : <*> <*> to <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> ,4
09a4036c,Warning : we failed to resolve data source name an142 an143 an144 an145 an146 an147 an148 an149 an150 an151 an152 an153 an154 an155 an156 an157 an158 an159 an160 an161 an162 an163 an164 an165 an166 an167 an168 an169 an170 an171 an172 an173 an174 an175 an176 an177 an178 an179 an180 an181 an182 an183 an184 an185 an186 an187 an188 an189 an190 an191 an192 an193 an194 an195 an196 an197 an198 an199 an200 an201 an202 an203 an204 an205 an206 an207 an208 an209 an210 an211 an212 an213 an214 an215 an216 an217 an218 an219 an220 an221 an222 an223 an224 an225 an226 an227 an228 an229 an230 an231 an232 an233 an234 an235 an236 an237 an238 an239 an240 an241 an242 an243 an244 an245 an246 an247 an248 an249 an250 an251 an252 an253 an254 an255 an256 ,1
bf5be125,Warning : we failed to resolve data source name an270 an271 an272 an273 an274 an275 an276 an277 an278 an279 an280 an281 an282 an283 an284 an285 an286 an287 an288 an289 an290 an291 an292 an293 an294 an295 an296 an297 an298 an299 an300 an301 an302 an303 an304 an305 an306 an307 an308 an309 an310 an311 an312 an313 an314 an315 an316 an317 an318 an319 an320 an321 an322 an323 an324 an325 an326 an327 an328 an329 an330 an331 an332 an333 an334 an335 an336 an337 an338 an339 an340 an341 an342 an343 an344 an345 an346 an347 an348 an349 an350 an351 an352 an353 an354 an355 an356 an357 an358 an359 an360 an361 an362 an363 an364 an365 an366 an367 an368 an369 an370 an371 an372 an373 an374 an375 an376 an377 an378 an379 an380 an381 an382 an383 an384 ,1
18a350ee,Warning : we failed to resolve data source name an398 an399 an400 an401 an402 an403 an404 an405 an406 an407 an408 an409 an410 an411 an412 an413 an414 an415 an416 an417 an418 an419 an420 an421 an422 an423 an424 an425 an426 an427 an428 an429 an430 an431 an432 an433 an434 an435 an436 an437 an438 an439 an440 an441 an442 an443 an444 an445 an446 an447 an448 an449 an450 an451 an452 an453 an454 an455 an456 an457 an458 an459 an460 an461 an462 an463 an464 an465 an466 an467 an468 an469 an470 an471 an472 an473 an474 an475 an476 an477 an478 an479 an480 an481 an482 an483 an484 an485 an486 an487 an488 an489 an490 an491 an492 an493 an494 an495 an496 an497 an498 an499 an500 an501 an502 an503 an504 an505 an506 an507 an508 an509 an510 an511 an512 ,1
88031651,Warning : we failed to resolve data source name an526 an527 an528 an529 an530 an531 an532 an533 an534 an535 an536 an537 an538 an539 an540 an541 an542 an543 an544 an545 an546 an547 an548 an549 an550 an551 an552 an553 an554 an555 an556 an557 an558 an559 an560 an561 an562 an563 an564 an565 an566 an567 an568 an569 an570 an571 an572 an573 an574 an575 an576 an577 an578 an579 an580 an581 an582 an583 an584 an585 an586 an587 an588 an589 an590 an591 an592 an593 an594 an595 an596 an597 an598 an599 an600 an601 an602 an603 an604 an605 an606 an607 an608 an609 an610 an611 an612 an613 an614 an615 an616 an617 an618 an619 an620 an621 an622 an623 an624 an625 an626 an627 an628 an629 an630 an631 an632 an633 an634 an635 an636 an637 an638 an639 an640 ,1
3c2fc603,Warning : we failed to resolve data source name an654 an655 an656 an657 an658 an659 an660 an661 an662 an663 an664 an665 an666 an667 an668 an669 an670 an671 an672 an673 an674 an675 an676 an677 an678 an679 an680 an681 an682 an683 an684 an685 an686 an687 an688 an689 an690 an691 an692 an693 an694 an695 an696 an697 an698 an699 an700 an701 an702 an703 an704 an705 an706 an707 an708 an709 an710 an711 an712 an713 an714 an715 an716 an717 an718 an719 an720 an721 an722 an723 an724 an725 an726 an727 an728 an729 an730 an731 an732 an733 an734 an735 an736 an737 an738 an739 an740 an741 an742 an743 an744 an745 an746 an747 an748 an749 an750 an751 an752 an753 an754 an755 an756 an757 an758 an759 an760 an761 an762 an763 an764 an765 an766 an767 an768 ,1
e54cec31,Warning : we failed to resolve data source name an782 an783 an784 an785 an786 an787 an788 an789 an790 an791 an792 an793 an794 an795 an796 an797 an798 an799 an800 an801 an802 an803 an804 an805 an806 an807 an808 an809 an810 an811 an812 an813 an814 an815 an816 an817 an818 an819 an820 an821 an822 an823 an824 an825 an826 an827 an828 an829 an830 an831 an832 an833 an834 an835 an836 an837 an838 an839 an840 an841 an842 an843 an844 an845 an846 an847 an848 an849 an850 an851 an852 an853 an854 an855 an856 an857 an858 an859 an860 an861 an862 an863 an864 an865 an866 an867 an868 an869 an870 an871 an872 an873 an874 an875 an876 an877 an878 an879 an880 an881 an882 an883 an884 an885 an886 an887 an888 an889 an890 an891 an892 an893 an894 an895 an896 ,1
28060151,Warning : we failed to resolve data source name an910 an911 an912 an913 an914 an915 an916 an917 an918 an919 an920 an921 an922 an923 an924 an925 an926 an927 an928 an929 an930 an931 an932 an933 an934 an935 an936 an937 an938 an939 an940 an941 an942 an943 an944 an945 an946 an947 an948 an949 an950 an951 an952 an953 an954 an955 an956 an957 an958 an959 an960 an961 an962 an963 an964 an965 an966 an967 an968 an969 an970 an971 an972 an973 an974 an975 an976 an977 an978 an979 an980 an981 an982 an983 an984 an985 an986 an987 an988 an989 an990 an991 an992 an993 an994 an995 an996 an997 an998 an999 an1000 an1001 an1002 an1003 an1004 an1005 an1006 an1007 an1008 an1009 an1010 an1011 an1012 an1013 an1014 an1015 an1016 an1017 an1018 an1019 an1020 an1021 an1022 an1023 an1024 ,1
64dfee25,Warning : we failed to resolve data source name bn14 bn15 bn16 bn17 bn18 bn19 bn20 bn21 bn22 bn23 bn24 bn25 bn26 bn27 bn28 bn29 bn30 bn31 bn32 bn33 bn34 bn35 bn36 bn37 bn38 bn39 bn40 bn41 bn42 bn43 bn44 bn45 bn46 bn47 bn48 bn49 bn50 bn51 bn52 bn53 bn54 bn55 bn56 bn57 bn58 bn59 bn60 bn61 bn62 bn63 bn64 bn65 bn66 bn67 bn68 bn69 bn70 bn71 bn72 bn73 bn74 bn75 bn76 bn77 bn78 bn79 bn80 bn81 bn82 bn83 bn84 bn85 bn86 bn87 bn88 bn89 bn90 bn91 bn92 bn93 bn94 bn95 bn96 bn97 bn98 bn99 bn100 bn101 bn102 bn103 bn104 bn105 bn106 bn107 bn108 bn109 bn110 bn111 bn112 bn113 bn114 bn115 bn116 bn117 bn118 bn119 bn120 bn121 bn122 bn123 bn124 bn125 bn126 bn127 bn128 ,1
c7310f5a,Warning : we failed to resolve data source name bn142 bn143 bn144 bn145 bn146 bn147 bn148 bn149 bn150 bn151 bn152 bn153 bn154 bn155 bn156 bn157 bn158 bn159 bn160 bn161 bn162 bn163 bn164 bn165 bn166 bn167 bn168 bn169 bn170 bn171 bn172 bn173 bn174 bn175 bn176 bn177 bn178 bn179 bn180 bn181 bn182 bn183 bn184 bn185 bn186 bn187 bn188 bn189 bn190 bn191 bn192 bn193 bn194 bn195 bn196 bn197 bn198 bn199 bn200 bn201 bn202 bn203 bn204 bn205 bn206 bn207 bn208 bn209 bn210 bn211 bn212 bn213 bn214 bn215 bn216 bn217 bn218 bn219 bn220 bn221 bn222 bn223 bn224 bn225 bn226 bn227 bn228 bn229 bn230 bn231 bn232 bn233 bn234 bn235 bn236 bn237 bn238 bn239 bn240 bn241 bn242 bn243 bn244 bn245 bn246 bn247 bn248 bn249 bn250 bn251 bn252 bn253 bn254 bn255 bn256 ,1
