EventId,EventTemplate,Occurrences
f5ba3415,Jul <*> <*> <*> networkd[195]: __42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,449
a5196810,Jul <*> <*> authorMacBook-Pro networkd[195]: -[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,780
50ae6f8b,Jul <*> <*> <*> symptomsd[215]: __73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,503
e6626226,Jul <*> <*> authorMacBook-Pro Dropbox[24019]: <*> Failed to read DnsConfig.,185
5c06d588,Jul <*> <*> <*> kernel[0]: PM response took <*> ms <*> <*>,685
1024e08d,"Jul <*> <*> <*> kernel[0]: Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",388
5335252d,Jul <*> <*> <*> sharingd[30299]: <*> : BTLE scanner Powered <*>,528
a82d7ea1,Jul <*> <*> --- last message repeated <*> <*> ---,4377
1f2f14f9,"Jul <*> <*> authorMacBook-Pro <*> network_reachability_changed : network is not reachable, netbiosd is shutting down",179
3166de95,Jul <*> <*> <*> Dock[307]: -[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) <*> <*> +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),533
7a5992fc,Jul <*> <*> <*> kernel[0]: IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,1070
a66c9d92,"Jul <*> <*> <*> kernel[0]: IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",535
df604c6f,Jul 1 09:00:56 authorMacBook-Pro <*> <*> <*> <*>,8
1e387e4e,Jul <*> <*> <*> kernel[0]: ARPT: <*> framerdy 0x0 bmccmd <*> framecnt 1024,416
8459a3d1,Jul <*> <*> <*> kernel[0]: ARPT: <*> AQM agg params <*> maxlen hi/lo 0x0 <*> minlen <*> adjlen 0x0,418
15ee3f39,Jul <*> <*> <*> kernel[0]: ARPT: <*> AQM agg results <*> len hi/lo: 0x0 <*> BAbitmap(0-3) 0 0 0 0,418
0ef85d3c,Jul 1 <*> authorMacBook-Pro <*> <*>,48
4f9511c9,Jul <*> <*> <*> <*> CCFile::captureLog Received Capture notice id: <*> reason = <*>,969
8041adb0,Jul 1 <*> <*> <*> CCFile::copyFile fileName is <*> source <*> dest <*>,57
3d7eb964,Jul <*> <*> <*> <*> CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,472
ce4e6faa,Jul <*> <*> <*> <*> CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,1254
48a60935,Jul <*> <*> <*> <*> doSaveChannels@286: Will write to: <*> - <*>,419
cc1fc6b0,Jul 1 09:01:00 authorMacBook-Pro kernel[0]: <*> <*> <*> <*> <*>,3
fbc90318,Jul <*> <*> <*> kernel[0]: en0::IO80211Interface::postMessage bssid changed,599
bcf9117e,Jul <*> <*> authorMacBook-Pro UserEventAgent[43]: Captive: [CNInfoNetworkActive:1748] en0: SSID <*> making interface primary (cache indicates network not captive),181
e68f0fce,Jul <*> <*> authorMacBook-Pro configd[53]: network changed: DNS* <*>,181
8ff45a8e,Jul <*> <*> <*> UserEventAgent[43]: Captive: en0: Not probing <*> (cache indicates not captive),181
7281a46e,Jul 1 <*> <*> configd[53]: network changed: <*> <*> <*> SMB,41
a4cd7f8a,Jul <*> <*> <*> kernel[0]: en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161 165,222
46eba4cd,Jul <*> <*> <*> kernel[0]: Unexpected payload found for message <*> dataLen <*>,255
aeeaee0a,Jul <*> <*> <*> <*> <*> <<<< CRABS >>>> crabsFlumeHostAvailable: <*> Byte flume reports host available again.,212
eeaafea0,Jul 1 <*> <*> <*> <*> QQ(10018) <*> mach-lookup com.apple.networking.captivenetworksupport,29
11ebc057,Jul 1 <*> calvisitor-10-105-160-95 QQ[10018]: <*> <*>,114
957e8974,Jul 1 09:01:05 calvisitor-10-105-160-95 CalendarAgent[279]: AOSKit ERROR: XPC CLIENT: Connection [0x7fa11ad29e00] event handler received event with type: [XPC_TYPE_ERROR]. Description: [Connection interrupted],1
e17229a8,Jul <*> <*> <*> <*> Thermal pressure state: <*> Memory pressure state: 0,1859
3f88c722,Jul <*> <*> <*> syslogd[44]: ASL Sender Statistics,643
06be282d,"Jul <*> <*> <*> kernel[0]: ARPT: <*> wl0: Roamed or switched channel, reason <*> bssid <*> last RSSI <*>",150
0bb5806e,Jul <*> <*> <*> kernel[0]: en0: <*> changed to <*>,2624
bc93ddff,Jul <*> <*> <*> mDNSResponder[91]: <*> Frequent transitions for interface <*> <*>,503
344e2892,Jul 1 09:01:41 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
b8546fc8,Jul 1 <*> calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: <*> <*> <*> <*>,318
cceb95f6,Jul <*> <*> <*> kernel[0]: ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: <*>,445
ad9aeac3,"Jul <*> <*> <*> kernel[0]: ARPT: <*> wl0: MDNS: 0 SRV Recs, 0 TXT Recs",445
f54042d5,Jul <*> <*> <*> kernel[0]: ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,532
7765fe01,Jul 1 09:02:26 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
a42591f5,Jul 1 09:02:26 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*> <*>,2
6b2ff6de,Jul <*> <*> <*> kernel[0]: AirPort: Link Up on <*>,754
5f1d21b4,Jul <*> <*> <*> kernel[0]: IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,519
75086b22,Jul <*> <*> authorMacBook-Pro <*> Unable to start NetBIOS name service:,57
c6f5e348,Jul <*> <*> <*> <*> tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,888
076e4aa7,Jul 1 <*> calvisitor-10-105-160-95 <*> CCProfileMonitor::freeResources done,9
3d780ae1,Jul <*> <*> <*> <*> Got an XPC error: Connection invalid,55
aee764ad,Jul 1 <*> calvisitor-10-105-160-95 <*> <*> Owner: <*> Name: <*>,45
bd940896,Jul <*> <*> <*> locationd[82]: Location icon should now be in state <*>,1382
179d5461,"Jul <*> <*> <*> locationd[82]: NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>",658
aeb0dcf6,Jul 1 09:03:11 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
3c4d821a,Jul 1 09:04:33 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,2
67757eee,Jul <*> <*> <*> kernel[0]: TBT W (2): 0x0040 [x],530
50fc3ac4,"Jul <*> <*> <*> <*> PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" <*> <*> <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}}, <*> <*> <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}",66
77bdbbf4,"Jul <*> <*> <*> locationd[82]: NETWORK: no response from server, reachability, 2, queryRetries, <*>",91
d3989d61,Jul 1 09:05:18 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
e9e8fc6d,Jul 1 09:12:19 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
aa08e8c2,Jul 1 09:13:04 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
545c97d4,Jul 1 09:17:31 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
5d8ee943,Jul <*> <*> <*> <*> tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [50] Network is down,207
a3f3c0a8,Jul <*> <*> <*> <*> AutoSubmitPreference is 0,23
f7f32d76,Jul <*> <*> <*> CalendarAgent[279]: [com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],265
e9b67a23,Jul 1 09:18:16 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
4ee4f2d6,Jul 1 09:19:03 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
5903d35f,Jul 1 09:19:48 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
c4ae17cd,Jul 1 09:20:14 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
f0d57b65,Jul 1 09:20:59 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
2ad8ea53,Jul 1 09:21:52 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
595544fe,Jul <*> <*> <*> kernel[0]: ARPT: <*> wlc_dump_aggfifo:,416
23986f91,Jul 1 <*> authorMacBook-Pro corecaptured[31174]: <*> <*> <*>,15
96b65c72,Jul <*> <*> <*> <*> CCXPCService::setStreamEventHandler Registered for notification callback.,54
14590635,Jul 1 <*> <*> QQ[10018]: <*> dealloc,50
72ebd0d4,Jul 1 09:22:37 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
0c568222,Jul 1 09:23:26 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
8795d229,"Jul <*> <*> <*> locationd[82]: wifi scan failed with error: Error Domain=com.apple.wifi.apple80211API.error <*> ""(null)""",5
c4ea39af,"Jul <*> <*> <*> CalendarAgent[279]: [com.apple.calendar.store.log.persistent.operation] [CalOperationQueue (x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/ExchangePrincipal/p13): <*> <*> failed with error Error Domain=NSURLErrorDomain <*> <*> <*> {Error Domain=kCFErrorDomainCFNetwork <*> ""(null)"" <*> <*> NSErrorFailingURLStringKey=https://1155092212%40link.cuhk.edu.hk@outlook.office365.com/EWS/Exchange.asmx, NSErrorFailingURLKey=https://1155092212%40link.cuhk.edu.hk@outlook.office365.com/EWS/Exchange.asmx, <*> <*> <*>",34
cb761cd8,Jul <*> <*> <*> mDNSResponder[91]: -> DNSServiceQueryRecord 0x0000D000 0 <*> (PTR) PID[53](),5
0927fb50,Jul 1 09:24:11 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
76ee718b,Jul 1 09:25:12 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
5bd961d3,"Jul <*> <*> <*> secd[276]: SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",446
3048b95d,Jul <*> <*> <*> <*> dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,2304
bdb59dc0,Jul 1 <*> calvisitor-10-105-160-95 <*> <*> <*> <*> network-outbound /private/var/run/mDNSResponder,341
36f8294c,Jul <*> <*> <*> <*> dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,768
ddd23624,Jul <*> <*> <*> <*> Unrecognized attribute value: t:AbchPersonItemType,355
c4dafe52,Jul <*> <*> <*> <*> <*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),355
6e764fb7,Jul 1 09:25:57 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
7281f8b6,Jul 1 09:26:41 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
a96c813f,Jul 1 09:27:25 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
7013bb80,Jul 1 09:28:40 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,2
c0fb638a,Jul <*> <*> <*> kernel[0]: ARPT: <*> ARPT: Wake Reason: Wake on Scan offload; Disconnect reason: Class <*> frame received from <*> STA,28
a5d79f56,Jul 1 09:28:41 authorMacBook-Pro corecaptured[31206]: <*> <*> <*>,22
68c0df5c,Jul 1 <*> <*> <*> tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error <*>,37
255fd34e,Jul 1 09:29:25 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
b6c4515a,Jul 1 09:30:33 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,2
bda99cc4,Jul 1 09:31:18 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
88b41301,Jul 1 09:31:43 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
fb05cef0,Jul 1 09:32:28 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
53eedaca,Jul 1 09:33:13 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
7a57082e,"Jul <*> <*> authorMacBook-Pro <*> PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1003 ""A server with the specified hostname could not be found."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1003 ""A server with the specified hostname could not be found."" <*> <*> _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=A server with the specified hostname could not be found.}}, <*> <*> _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=A server with the specified hostname could not be found.}",3
5811dc3e,Jul 1 09:33:58 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
6cabbb57,Jul 1 09:34:42 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,2
232beb78,Jul 1 09:35:27 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
ec77e1bb,Jul 1 09:36:19 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
65b24259,Jul 1 09:37:04 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
4e8db449,Jul 1 09:39:57 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,2
b4aed4d6,Jul 1 09:40:42 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
65649e59,Jul 1 09:41:34 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
312a55b1,Jul 1 09:42:19 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
00a1ea65,Jul 1 09:42:49 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
64ea78ab,Jul 1 <*> authorMacBook-Pro corecaptured[31278]: <*> <*> <*>,16
b6e19203,Jul 1 <*> <*> mds[63]: (DiskStore.Normal:2382) <*> <*>,5
cb2e2324,Jul 1 09:43:33 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
0fcae1a0,Jul 1 09:44:22 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,2
c2c828b1,Jul 1 09:45:08 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
a0b1a9b7,Jul 1 09:45:46 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
48b96217,Jul 1 <*> authorMacBook-Pro corecaptured[31302]: <*> <*> <*>,9
69271e66,Jul <*> <*> <*> Microsoft <*> Stream <*> is sending an event before being opened,108
0d3ccf42,Jul 1 09:46:31 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
3c18c03c,Jul 1 09:59:26 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,4
244b6f45,Jul 1 <*> <*> kernel[0]: RTC: Maintenance <*> <*> sleep <*> <*>,16
2764d068,Jul 1 <*> calvisitor-10-105-160-95 corecaptured[31313]: <*> <*> <*>,15
0d972bf5,Jul 1 <*> calvisitor-10-105-160-95 <*> <*>,13
b6cb94b4,Jul 1 10:00:21 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
9cc294fe,Jul 1 10:08:20 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
adf43a80,"Jul <*> <*> <*> configd[53]: arp_client_transmit(en0) failed, Network is down (50)",9
0a253bfd,"Jul <*> <*> <*> configd[53]: DHCP en0: ARP detect <*> failed, arp_client_transmit(en0) failed, Network is down (50)",4
e1ca9caf,Jul <*> <*> <*> configd[53]: [bootp_transmit.c:213] bootp_transmit(): bpf_write(en0) failed: Network is down (50),3
da2f3342,Jul <*> <*> <*> configd[53]: DHCP en0: <*> transmit failed,3
68596af5,Jul 1 <*> authorMacBook-Pro corecaptured[31313]: <*> <*> <*>,14
8b75823b,Jul 1 10:09:05 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
17579c06,Jul 1 10:09:58 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
7c565307,Jul 1 10:10:43 calvisitor-10-105-160-95 kernel[0]: ARPT: <*> wl0: setup_keepalive: <*> <*> <*> <*> <*> <*>,2
96a5bd72,Jul 1 10:13:34 calvisitor-10-105-160-95 kernel[0]: <*> <*> <*> <*>,3
127a01b0,Jul <*> <*> <*> kernel[0]: full wake <*> (reason <*> <*> ms,61
1e35f402,Jul <*> <*> <*> CommCenter[263]: Telling CSI to <*> low power.,182
b9d4b52b,Jul <*> <*> <*> WindowServer[184]: send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,1668
da9c0c20,Jul <*> <*> <*> WindowServer[184]: CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,117
25507957,Jul <*> <*> <*> WindowServer[184]: handle_will_sleep_auth_and_shield_windows: Reordering authw <*> (lock state: 3),26
75e3dd5c,Jul <*> <*> <*> WindowServer[184]: handle_will_sleep_auth_and_shield_windows: err 0x0,26
3b254c00,Jul <*> <*> <*> sharingd[30299]: <*> : Starting AirDrop server for user 501 on wake,91
660f8d2b,Jul <*> <*> <*> sharingd[30299]: <*> : Scanning mode Contacts Only,201
becd6aad,Jul <*> <*> <*> QQ[10018]: button report: <*>,633
84822f05,Jul <*> <*> <*> locationd[82]: Couldn't find a requirement string for masquerading client com.apple.Maps,19
701fa47f,Jul <*> <*> <*> accountsd[290]: AIDA Notification plugin running,50
91047996,Jul <*> <*> <*> com.apple.AddressBook.InternetAccountsBridge[646]: Checking iCDP status for DSID 874161398 (checkWithServer=0),35
081c13c9,"Jul <*> <*> <*> com.apple.AddressBook.InternetAccountsBridge[646]: XPC Error while checking if iCDP is enabled for DSID 874161398: Error Domain=NSCocoaErrorDomain Code=4099 ""The connection to service named com.apple.cdp.daemon was invalidated."" UserInfo={NSDebugDescription=The connection to service named com.apple.cdp.daemon was invalidated.}",35
5d5e375d,Jul <*> <*> <*> com.apple.AddressBook.InternetAccountsBridge[646]: Daemon connection invalidated!,35
e096632c,Jul 1 <*> <*> sandboxd[129] <*> <*> deny mach-lookup <*>,17
936b015e,"Jul <*> <*> <*> SpotlightNetHelper[352]: CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",92
cd510e1b,Jul 1 <*> <*> <*> <*> SpotlightNetHelp(352) <*> ipc-posix-shm-read-data CFPBS:186A7:,22
c57c4d53,Jul 1 10:13:43 calvisitor-10-105-160-95 kernel[0]: Sandbox: SpotlightNetHelp(352) deny(1) file-read-data <*> <*>,2
1ea3b40a,Jul <*> <*> <*> <*> CGSConnectionByID: 0 is not a valid connection ID.,31
de51a588,Jul <*> <*> <*> pkd[324]: enabling pid=30298 for plug-in <*> <*> <*>,69
14b001f3,Jul <*> <*> <*> com.apple.xpc.launchd[1] <*> Endpoint has been activated through legacy launch(3) APIs. Please switch to XPC or bootstrap_check_in(): <*>,59
068cd55d,Jul <*> <*> <*> com.apple.SecurityServer[80]: Session <*> created,17
b3802165,"Jul <*> <*> <*> secd[276]: securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",244
aae6006f,"Jul <*> <*> <*> cloudd[326]: SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",244
fa2ecfa1,Jul 1 <*> calvisitor-10-105-160-95 kernel[0]: <*> <*>,34
ed1d810e,Jul 1 10:13:53 calvisitor-10-105-160-95 <*> Error in <*> -1856,6
62ba3038,Jul <*> <*> <*> NotificationCenter[30298]: plugin <*> invalidated,75
b2093cc9,Jul <*> <*> <*> <*> host connection <NSXPCConnection: <*> connection from pid <*> invalidated,82
7d5a4934,Jul <*> <*> <*> <*> Unable to simultaneously satisfy constraints:,273
84c40473,(,272
6146bc3c,"<*> h=-&- v=-&- <*> (Names: <*> )>"",",144
b4282413,<*> h=-&- v=--& <*>,32
4df9788c,"<*> h=-&- v=-&- <*> (Names: <*> )>""",30
9371d7a2,),369
d41d8cd9,,548
3e5d779f,Will attempt to recover by breaking constraint,273
c1a1344e,<*> h=-&- v=-&- <*> (Names: <*> )>,32
5c75deaf,"Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens. And/or, break on objc_exception_throw to catch this in the debugger.",273
6aae6768,Jul <*> <*> <*> <*> tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,46
