EventId,EventTemplate,Occurrences
b42888e4,FileNotFoundError: [Errno 2] No such file or directory: 'tmp/deploy/bifrost-recipe-analyzer.json',1
9221d6d6,find: <*> No such file or directory,6
c431dc9a,tput: No value for $TERM and no -T specified,1
b9b99512,mv: cannot stat <*> No such file or directory,4
93ab4e7e,Error: Configuration file NOT found : <*>,8
fc7b89b4,ERROR:root:Failed to write typedef <*> YANG type <*> not implemented,2
08fadcd9,cccp: Invalid option `-mlongcall',1
4ccaddce,/localdisk/6500_repo/ome/vobs/optnet_core/include/stlport/stl/config/_gcc.h:11: #error GNU compilers before 2.95 are not supported anymore.,1
cb0bf832,/localdisk/6500_repo/ome/vobs/optnet_os/vxworks/vxworks-6.9/target/h/tool/common/private/toolMacrosP.h:54: #error unsupported toolchain,1
6d0dd97b,==============FAIL =================,1
db3777d0,6.3 compile failed using ..,1
3c54e2ef,"cc1: error: unrecognized command line option ""-Werror=sign-compare""",1
2ab3460a,<*> types/vxCpuX.h: No such file or directory,2
7396bb47,/localdisk/6500_repo/ome/vobs/optnet_core/include/./rtos/vxWorks/vxWorks_6.x/../../../../../optnet_os/vxworks/vxworks-6.9/target/h/sys/types.h:131:30: base/b_clockid_t.h: No such file or directory,1
01fa116c,/localdisk/6500_repo/ome/vobs/optnet_core/include/./rtos/vxWorks/vxWorks_6.x/../../../../../optnet_os/vxworks/vxworks-6.9/target/h/sys/types.h:133:35: base/b_pthread_cond_t.h: No such file or directory,1
57dc9ec2,/localdisk/6500_repo/ome/vobs/optnet_core/include/./rtos/vxWorks/vxWorks_6.x/../../../../../optnet_os/vxworks/vxworks-6.9/target/h/sys/types.h:134:39: base/b_pthread_condattr_t.h: No such file or directory,1
84c65385,/localdisk/6500_repo/ome/vobs/optnet_core/include/./rtos/vxWorks/vxWorks_6.x/../../../../../optnet_os/vxworks/vxworks-6.9/target/h/sys/types.h:135:34: base/b_pthread_key_t.h: No such file or directory,1
2cfcee74,/localdisk/6500_repo/ome/vobs/optnet_core/include/./rtos/vxWorks/vxWorks_6.x/../../../../../optnet_os/vxworks/vxworks-6.9/target/h/sys/types.h:136:36: base/b_pthread_mutex_t.h: No such file or directory,1
9eb75e51,/localdisk/6500_repo/ome/vobs/optnet_core/include/./rtos/vxWorks/vxWorks_6.x/../../../../../optnet_os/vxworks/vxworks-6.9/target/h/sys/types.h:137:40: base/b_pthread_mutexattr_t.h: No such file or directory,1
dbc34da5,/localdisk/6500_repo/ome/vobs/optnet_core/include/./rtos/vxWorks/vxWorks_6.x/../../../../../optnet_os/vxworks/vxworks-6.9/target/h/sys/types.h:139:32: base/b_suseconds_t.h: No such file or directory,1
513516c4,<*> error: syntax error before <*>,7
97eb557b,<*> error: syntax error before <*> token,9
56a11152,<*> error: requested alignment is not a constant,2
d2a13ca4,<*> error: <*> undeclared <*> <*> <*> <*> <*>,4
4ef131dd,/localdisk/6500_repo/ome/vobs/optnet_os/vxworks//vxworks-6.9/target/h/taskLib.h:789: error: for each function it appears in.),1
3b647f4c,/localdisk/6500_repo/ome/vobs/optnet_os/vxworks//vxworks-6.9/target/h/private/vxPortableP.h:110:48: arch/_VX_ARCH_DIR/private/vxPortableArchP.h: No such file or directory,1
d03acc9b,<*> error: conflicting types for <*>,9
8f73af9f,<*> error: previous <*> <*> <*> <*> here,4
a40bec7b,<*> invalid suffix <*> on integer constant,37
18f97f25,<*> error: enumerator value for <*> not integer constant,18
989ee83c,cp: cannot stat '/localdisk/6500_repo/ome/vobs/equinox_ne_build/bctbuild/OME/BCT/./10gotsc_AB/OME_CCT_README': Too many levels of symbolic links,1
72fbc1f1,[91mError: No .repo found[0m,1
9f6e3471,ldppc: BFD 2.15 assertion fail ../../binutils-2.15/bfd/linker.c:619,1
7192594d,<*> error: declaration of C function <*> <*> conflicts with,2
cce6f11f,<*> error: previous declaration <*> <*> here,2
0561e49d,<*> error: declaration of C function <*> <*> <*> conflicts with,2
e01163dc,ccpentium: /: linker input file unused because linking not done,1
18a89a7a,cc1: /: No such file or directory,1
8d4fdf9e,*** ERROR: <*> version <*> is not available,5
427a9a18,cp: cannot <*> <*> <*> <*> <*>,70
b1073c72,<*> error: previous implicit declaration of <*> was here,10
2aa377bb,error importing from stream,1
09294878,"** Parsing error, line 1, uri null",1
58d8b1e0,Content is not allowed in prolog.,1
98632bcb,org.xml.sax.SAXParseException: Content is not allowed in prolog.,1
0aed2c38,/bin/sh: /usr/atria/bin/cleartool: No such file or directory,1
3ead1e30,ldppc: <*> section .wrs_build_vars vma <*> overlaps previous sections,23
4b71aeb1,"make[2]: *** No rule to make target '.depend', needed by '_depend'. Stop.",1
d0dea68b,<*> recipe for target <*> failed,6
381e0e73,<*> *** <*> Error <*>,6
8b519a44,XQuery error (255) processing <*>,3
7cb61e0b,fire-xquery: nux.xom.xquery.XQueryException: net.sf.saxon.trans.DynamicError: org.xml.sax.SAXParseException: XML document structures must start and end within the same entity.,1
83d0e10e,"HTTPSConnectionPool(host='6500.ciena.com', port=443): Read timed out. (read timeout=2)",1
6c7fd066,****fatal: not a git repository (or any parent up to mount point /nfs/tools),1
1daedba0,***fatal: not a git repository (or any parent up to mount point <*>,2
51df4f9d,**fatal: no such path <*> in HEAD,18
47216c67,****fatal: no such path <*> in HEAD,3
cb2fa498,***fatal: no such path <*> in HEAD,10
8dbee288,*********fatal: no such path <*> in HEAD,4
94472fa9,*****fatal: no such path <*> in HEAD,5
7fc4cc2c,*fatal: not a git repository (or any of the parent directories): .git,1
b651e043,*****fatal: not a git repository (or any parent up to mount point /nfs/tools),1
3835948c,"ReadTimeout: HTTPSConnectionPool(host='6500.ciena.com', port=443): Read timed out. (read timeout=2)",1
1abad72d,"Error response from daemon: Head ""https://artifactory.ciena.com/v2/6500/build/ome/ol-devops-ome/manifests/7-20210325-20220608"": Get ""https://artifactory.ciena.com/v2/token?account=6500-devsecops&scope=repository%3A6500%2Fbuild%2Fome%2Fol-devops-ome%3Apull&service=artifactory.ciena.com"": net/http: request canceled (Client.Timeout exceeded while awaiting headers)",1
a342fa61,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-deploy-plugin:2.7:deploy-file (default-cli) on project optnet_datamodel: Failed to update metadata com.ciena.optnet:optnet_datamodel/maven-metadata.xml: Could not parse metadata /home/6500-build/.m2/repository/com/ciena/optnet/optnet_datamodel/maven-metadata-optnet-m2.xml: end tag name </ver> must match start tag name <version> from line 7804 (position: TEXT seen <*> @7804:38) -> [Help 1],3
d3a0dc73,[ERROR],1
fbef69ed,"[ERROR] For more information about the errors and possible solutions, please read the following articles:",1
1e28310e,[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoExecutionException,1
433c6667,******fatal: no such path <*> in HEAD,3
5fd89c75,[Errno 20] Not a directory: <*>,10
41247e86,[Errno 39] Directory not empty: <*>,4
a4a01897,<*> Line <*> Column #19; AID Reference not found: <*>,23
783afda5,file:///localdisk/6500_repo/ome/vobs/optnet_tl1_message_set/messages/../tools/tl1Xml2Html.xsl; Line #996; Column #19; AID Reference not found: <*> in <*>,3
b1b335bd,sort: cannot read: +1: No such file or directory,1
6084df37,IOError: [Errno 2] No such file or directory: <*>,3
0a69825c,tar: platformTests: Cannot stat: No such file or directory,1
71286404,tar: Exiting with failure status due to previous errors,1
b9f155cb,/usr/bin/find: <*> No such file or directory,15
6a0ec9c7,"[ERROR] From server: org.springframework.orm.hibernate5.HibernateJdbcException: JDBC exception on Hibernate data access: SQLException for SQL [insert into defect_triage (current_action_id, current_classification_id, current_defect_attributes_id, current_fix_target_id, current_legacy_id, current_owner_user_id, current_severity_id, current_triage_state_id, merged_defect_id, triage_store_id, ver_num, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]; SQL state [25P02]; error code [0]; could not execute batch; nested exception is org.hibernate.exception.GenericJDBCException: could not execute batch",1
ca00d7f1,"failed to commit coverity defects, rc=2",1
421e9883,flgroups.h file not found,1
f48e75fe,fire-xquery: nux.xom.xquery.XQueryException: net.sf.saxon.trans.DynamicError: java.io.FileNotFoundException: /localdisk/6500_repo/ome/vobs/optnet_tl1_message_set/messages/EquipmentAIDs.xml (No such file or directory),1
5fad6032,<*> error: <*> <*> not <*> in <*> <*>,7
8f07bca7,Error in stage 2 of the build.,1
b4001fba,Make stopped on errors,1
153eaf64,touch: cannot touch â€˜46951c38a1144d5da10152fb6189a3bc60c30fb8â€™: No such file or directory,1
4a64065b,tar (child): <*> Cannot open: No such file or directory,4
875052d6,tar (child): Error is not recoverable: exiting now,1
891c5738,tar: Error is not recoverable: exiting now,1
b205e454,***********fatal: not a git repository (or any parent up to mount point /nfs/tools),1
438f21e5,***********fatal: no such path 'target/generated/ddf_types.c' in HEAD,1
7dd960f4,**********fatal: no such path 'target/generated/ddf_types.c' in HEAD,1
774d61a9,failed to coverity build,1
354adaec,Error response from daemon: Head <*> Get <*> net/http: TLS handshake timeout,2
0a8b22dc,"<*> - , fail-status=23, downloadCache.sh script unexpected failure of",36
f9bb7293,<*> curl: (23) Failed writing body (0 != 80),36
96a77d3e,<*> Giving up after 4 times of trying ...,36
113e391e,*** ERROR: Failed to close session,1
d2e7df8c,gzip: stdin: not in gzip format,1
63f39e20,Error response from daemon: <*> <*> net/http: TLS handshake timeout,4
3b31ff37,./tl12yang_full_auto.sh: line 73: <*> Aborted (core dumped) $TOP/viking_build/build/tools/data_driven_framework/bin/xquery --query=${base}tl12yin.xqy --var=release:$relName --var=base:$base > $XQY_OUTPUT_FILE 2> $ERROR_LOG_FILE,2
cd9b9fc7,"tl12yin.xml:1: parser error : Start tag expected, '<' not found",1
9970a69f,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-deploy-plugin:2.7:deploy-file (default-cli) on project optnet_datamodel: Failed to update metadata com.ciena.optnet:optnet_datamodel/maven-metadata.xml: Could not parse metadata /home/6500-build/.m2/repository/com/ciena/optnet/optnet_datamodel/maven-metadata-optnet-m2.xml: TEXT must be immediately followed by END_TAG and not START_TAG (position: START_TAG seen ...\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0\u0sion>\n <version>... @6245:16) -> [Help 1],1
c350de06,cat: /tmp/6500-build/bc69/21/26774_map6963_output.log: No such file or directory,1
6cea37a2,+ - Removed enum: FAILED,1
83d50977,- <text>Latest loopback test failed - TTI Fail.</text>,1
a22e0a82,- <text>The last DOC action for this wavelength failed.</text>,1
2e5008ab,- <text>Optical Signal Failed reporting is ON.</text>,1
9358fded,- <text>Received frames discarded due to <*> error</text>,2
be7a995e,- <text>Total received frames discarded due to Parity Error</text>,1
289b5bec,- <text>Pre-FEC Bit Error Rate Maximum - Physical <*> <*>,2
5180cdce,- <text>Post-FEC Bit Error Rate Estimate - OTU</text>,1
32490c3f,- <text>Equipment Fail. Autonomous switch due to equipment failure.</text>,1
de94c6d6,Error : yang2yin :: Errors converting /localdisk/6500_repo/ome/vobs/optnet/data_model/yang/tools/convert/../../all/yang/ciena-6500-notifications.yang file to /localdisk/6500_repo/ome/vobs/optnet/data_model/yang/tools/convert/../../all/yin/ciena-6500-notifications.yin.. Exiting...,1
944acec8,Error in yang2yin conversion so exiting...,1
87930975,| *** [7;33mWARNING[0m: ccache not found. Install ccache.,1
67dde1c2,| [32m/localdisk/6500_repo/yocto-build/build/tmp/hosttools/bash: <*> No such file or directory[0m,2
b618ab47,| make: Target `adf' not remade because of errors.,1
f8ab2d68,NOTE: recipe ofm1t2-32-gitrAUTOINC+9589a088de_408f1e5cd4_f25c9662bd-r0: task do_compile: Failed,1
90778a96,"[ERROR] Failed to execute goal org.apache.maven.plugins:maven-deploy-plugin:2.7:deploy-file (default-cli) on project optnet_datamodel: Failed to update metadata com.ciena.optnet:optnet_datamodel/maven-metadata.xml: Could not read metadata /home/6500-build/.m2/repository/com/ciena/optnet/optnet_datamodel/maven-metadata-optnet-m2.xml: no more data available - expected end tags </version></versions></versioning></metadata> to close start tag <version> from line 7804 and start tag <versions> from line 9 and start tag <versioning> from line 6 and start tag <metadata> from line 2, parser stopped on TEXT seen ...<version>1410-20210124-QP</ver... @7804:37 -> [Help 1]",1
956278a4,: no newline at end of file,1
248c4dd4,rm: cannot remove â€˜cache/pots-pts/u-boot-a9â€™: Directory not empty,1
14b76bac,CC apps/osrpcp/protocols/PNNI/routing/comm/usr/bin/find: â€˜/localdisk/6500_repo/6500_pots/build/pots-sim6500/fs/releasefs/release/chassis/i486-sim/rootfs/bin/str4qZWaâ€™: No such file or directory,1
b3deeee6,<*> line <*> cd: <*> No such file or directory,2
